""RecID","MultiSportSessionRecID","NextSportRecID","StartTime","Sport","TotalTimeSeconds","DistanceMeters","VirtualPartner","PlanName","PlanType","IntervalWorkout","Notes","Creator","""
"275","2014-06-24T13:43:22Z","37.7700524","-122.4039306","-3.7078857","3779.1823730","","0","Absent",""
"275","2014-06-24T13:43:26Z","37.7701021","-122.4037047","-3.7078857","3800.5664062","","0","Absent",""
"275","2014-06-24T13:43:28Z","37.7701806","-122.4035911","-3.7078857","3813.9028320","","0","Absent",""
"275","2014-06-24T13:43:38Z","37.7706901","-122.4029841","-4.1885986","3891.6779785","","0","Absent",""
"275","2014-06-24T13:43:45Z","37.7710699","-122.4025199","-3.7078857","3950.4196777","","0","Absent",""
"275","2014-06-24T13:43:52Z","37.7714577","-122.4020465","-2.7467041","4010.3051758","","0","Absent",""
"275","2014-06-24T13:43:59Z","37.7718775","-122.4015825","-2.7467041","4072.1440430","","0","Absent",""
"275","2014-06-24T13:44:04Z","37.7721345","-122.4012570","-2.7467041","4112.6547852","","0","Absent",""
"275","2014-06-24T13:44:10Z","37.7724741","-122.4008692","-3.7078857","4163.5664062","","0","Absent",""
"275","2014-06-24T13:44:16Z","37.7727990","-122.4004732","-3.7078857","4214.1088867","","0","Absent",""
"275","2014-06-24T13:44:23Z","37.7731917","-122.3999417","-3.7078857","4277.7900391","","0","Absent",""
"275","2014-06-24T13:44:24Z","37.7732505","-122.3998679","-4.1885986","4286.9956055","","0","Absent",""
"275","2014-06-24T13:44:29Z","37.7735276","-122.3995646","-4.6693115","4327.6713867","","0","Absent",""
"275","2014-06-24T13:44:33Z","37.7737605","-122.3992942","-5.1499023","4362.9560547","","0","Absent",""
"275","2014-06-24T13:44:41Z","37.7742205","-122.3986749","-5.1499023","4437.7099609","","0","Absent",""
"275","2014-06-24T13:44:51Z","37.7747855","-122.3979526","-5.6304932","4527.0244141","","0","Absent",""
"275","2014-06-24T13:44:59Z","37.7751982","-122.3973843","-5.6304932","4594.8164062","","0","Absent",""
"275","2014-06-24T13:45:08Z","37.7756639","-122.3967956","-5.1499023","4668.0893555","","0","Absent",""
"275","2014-06-24T13:45:15Z","37.7760531","-122.3963209","-4.6693115","4728.3012695","","0","Absent",""
"275","2014-06-24T13:45:21Z","37.7763907","-122.3959088","-3.2272949","4780.4838867","","0","Absent",""
"275","2014-06-24T13:45:26Z","37.7766498","-122.3955583","-4.6693115","4822.6147461","","0","Absent",""
"275","2014-06-24T13:45:30Z","37.7767280","-122.3953674","-5.1499023","4841.5239258","","0","Absent",""
"275","2014-06-24T13:45:31Z","37.7767308","-122.3953477","-5.6304932","4843.2412109","","0","Absent",""
"275","2014-06-24T13:45:32Z","","","","","","","",""
"276","2014-06-24T14:47:22Z","","","","","","","",""
"277","2014-06-24T14:47:22Z","","","","","","","",""
"277","2014-06-24T14:47:23Z","37.3942336","-122.0770694","15.5184326","4843.2412109","","0","Absent",""
"277","2014-06-24T14:47:24Z","37.3942861","-122.0771945","15.5184326","4856.0239258","","0","Absent",""
"277","2014-06-24T14:47:30Z","37.3944869","-122.0776499","15.9990234","4901.9443359","","0","Absent",""
"277","2014-06-24T14:47:35Z","37.3946424","-122.0780529","15.9990234","4941.5546875","","0","Absent",""
"277","2014-06-24T14:47:39Z","37.3948122","-122.0782069","15.9990234","4966.7851562","","0","Absent",""
"277","2014-06-24T14:47:40Z","37.3948683","-122.0781842","15.5184326","4973.3237305","","0","Absent",""
"277","2014-06-24T14:47:43Z","37.3950096","-122.0781080","15.5184326","4990.3154297","","0","Absent",""
"277","2014-06-24T14:47:47Z","37.3951764","-122.0780263","15.5184326","5010.3808594","","0","Absent",""
"277","2014-06-24T14:47:53Z","37.3953934","-122.0778562","15.5184326","5038.6577148","","0","Absent",""
"277","2014-06-24T14:47:57Z","37.3954013","-122.0776200","15.9990234","5061.1645508","","0","Absent",""
"277","2014-06-24T14:48:04Z","37.3951817","-122.0770568","15.9990234","5116.7309570","","0","Absent",""
"277","2014-06-24T14:48:14Z","37.3948461","-122.0762018","16.4797363","5201.1123047","","0","Absent",""
"277","2014-06-24T14:48:22Z","37.3945776","-122.0755113","16.4797363","5269.1254883","","0","Absent",""
"277","2014-06-24T14:48:32Z","37.3942254","-122.0746456","15.9990234","5355.1938477","","0","Absent",""
"277","2014-06-24T14:48:43Z","37.3938351","-122.0737125","17.4411621","5448.5004883","","0","Absent",""
"277","2014-06-24T14:48:52Z","37.3935259","-122.0729476","17.4411621","5524.4355469","","0","Absent",""
"277","2014-06-24T14:49:01Z","37.3932163","-122.0721653","17.4411621","5601.7651367","","0","Absent",""
"277","2014-06-24T14:49:07Z","37.3930221","-122.0716406","17.9217529","5653.0000000","","0","Absent",""
"277","2014-06-24T14:49:14Z","37.3927421","-122.0710221","18.4023438","5715.9750977","","0","Absent",""
"277","2014-06-24T14:49:20Z","37.3925035","-122.0704912","18.8830566","5769.9277344","","0","Absent",""
"277","2014-06-24T14:49:22Z","37.3924292","-122.0703145","18.4023438","5788.6518555","","0","Absent",""
"277","2014-06-24T14:49:28Z","37.3922118","-122.0697889","18.8830566","5840.1074219","","0","Absent",""
"277","2014-06-24T14:49:35Z","37.3919348","-122.0691716","18.8830566","5902.8056641","","0","Absent",""
"277","2014-06-24T14:49:42Z","37.3916750","-122.0685419","19.3637695","5965.5961914","","0","Absent",""
"277","2014-06-24T14:49:46Z","37.3915269","-122.0681741","19.3637695","6002.2006836","","0","Absent",""
"277","2014-06-24T14:49:56Z","37.3911743","-122.0673008","20.3249512","6088.9843750","","0","Absent",""
"277","2014-06-24T14:50:07Z","37.3907884","-122.0663352","21.2863770","6184.6132812","","0","Absent",""
"277","2014-06-24T14:50:18Z","37.3903850","-122.0653220","20.8056641","6284.9038086","","0","Absent",""
"277","2014-06-24T14:50:29Z","37.3899767","-122.0642983","21.2863770","6385.9921875","","0","Absent",""
"277","2014-06-24T14:50:40Z","37.3895677","-122.0632826","21.2863770","6486.7392578","","0","Absent",""
"277","2014-06-24T14:50:45Z","37.3893861","-122.0628284","21.7669678","6531.7114258","","0","Absent",""
"277","2014-06-24T14:50:54Z","37.3890924","-122.0620170","23.2089844","6610.5878906","","0","Absent",""
"277","2014-06-24T14:51:00Z","37.3889161","-122.0615104","22.2475586","6659.5556641","","0","Absent",""
"277","2014-06-24T14:51:06Z","37.3887346","-122.0609808","21.7669678","6710.6572266","","0","Absent",""
"277","2014-06-24T14:51:14Z","37.3884887","-122.0602382","22.2475586","6781.8422852","","0","Absent",""
"277","2014-06-24T14:51:23Z","37.3882273","-122.0594233","22.2475586","6859.5986328","","0","Absent",""
"277","2014-06-24T14:51:32Z","37.3879730","-122.0586302","22.7282715","6935.2832031","","0","Absent",""
"277","2014-06-24T14:51:42Z","37.3876885","-122.0577502","23.2089844","7019.3569336","","0","Absent",""
"277","2014-06-24T14:51:47Z","37.3875379","-122.0573191","23.2089844","7061.0629883","","0","Absent",""
"277","2014-06-24T14:51:54Z","37.3873368","-122.0567031","22.7282715","7119.9931641","","0","Absent",""
"277","2014-06-24T14:52:05Z","37.3870209","-122.0557278","22.7282715","7213.2207031","","0","Absent",""
"277","2014-06-24T14:52:12Z","37.3868171","-122.0550959","22.7282715","7273.5664062","","0","Absent",""
"277","2014-06-24T14:52:20Z","37.3865935","-122.0543696","22.2475586","7342.5117188","","0","Absent",""
"277","2014-06-24T14:52:27Z","37.3864056","-122.0537375","22.7282715","7402.2412109","","0","Absent",""
"277","2014-06-24T14:52:36Z","37.3861535","-122.0529392","23.2089844","7478.3076172","","0","Absent",""
"277","2014-06-24T14:52:46Z","37.3858585","-122.0520148","22.7282715","7566.5112305","","0","Absent",""
"277","2014-06-24T14:52:53Z","37.3857154","-122.0513158","21.7669678","7630.8178711","","0","Absent",""
"277","2014-06-24T14:53:00Z","37.3856454","-122.0505405","21.7669678","7699.6557617","","0","Absent",""
"277","2014-06-24T14:53:07Z","37.3856692","-122.0497501","21.2863770","7769.7968750","","0","Absent",""
"277","2014-06-24T14:53:14Z","37.3857821","-122.0489825","21.2863770","7839.3759766","","0","Absent",""
"277","2014-06-24T14:53:20Z","37.3859470","-122.0483373","21.7669678","7899.0239258","","0","Absent",""
"277","2014-06-24T14:53:30Z","37.3862382","-122.0472497","20.8056641","8000.6254883","","0","Absent",""
"277","2014-06-24T14:53:37Z","37.3864521","-122.0464747","19.8443604","8073.2705078","","0","Absent",""
"277","2014-06-24T14:53:45Z","37.3866900","-122.0455740","19.8443604","8157.2866211","","0","Absent",""
"277","2014-06-24T14:53:51Z","37.3867865","-122.0448896","19.3637695","8221.9189453","","0","Absent",""
"277","2014-06-24T14:53:54Z","37.3867935","-122.0445616","19.3637695","8247.9550781","","0","Absent",""
"277","2014-06-24T14:54:02Z","37.3867012","-122.0436826","19.3637695","8326.4921875","","0","Absent",""
"277","2014-06-24T14:54:11Z","37.3865071","-122.0427423","19.3637695","8412.9003906","","0","Absent",""
"277","2014-06-24T14:54:21Z","37.3863032","-122.0416567","18.4023438","8511.9824219","","0","Absent",""
"277","2014-06-24T14:54:26Z","37.3861952","-122.0411017","18.8830566","8561.9619141","","0","Absent",""
"277","2014-06-24T14:54:32Z","37.3860541","-122.0404042","18.4023438","8625.6582031","","0","Absent",""
"277","2014-06-24T14:54:41Z","37.3858305","-122.0393702","18.4023438","8720.5722656","","0","Absent",""
"277","2014-06-24T14:54:48Z","37.3856523","-122.0385406","18.4023438","8796.6621094","","0","Absent",""
"277","2014-06-24T14:54:55Z","37.3854617","-122.0376530","18.4023438","8878.0791016","","0","Absent",""
"277","2014-06-24T14:55:02Z","37.3852781","-122.0367536","17.9217529","8960.3281250","","0","Absent",""
"277","2014-06-24T14:55:12Z","37.3850028","-122.0354400","17.9217529","9080.6083984","","0","Absent",""
"277","2014-06-24T14:55:19Z","37.3847800","-122.0345268","15.9990234","9165.1904297","","0","Absent",""
"277","2014-06-24T14:55:27Z","37.3844987","-122.0334289","13.1151123","9267.3564453","","0","Absent",""
"277","2014-06-24T14:55:35Z","37.3842086","-122.0322921","9.7506104","9373.0615234","","0","Absent",""
"277","2014-06-24T14:55:40Z","37.3840424","-122.0316221","8.7891846","9435.1289062","","0","Absent",""
"277","2014-06-24T14:55:49Z","37.3838194","-122.0305213","9.2698975","9535.6992188","","0","Absent",""
"277","2014-06-24T14:55:58Z","37.3836009","-122.0294524","8.7891846","9633.3710938","","0","Absent",""
"277","2014-06-24T14:56:03Z","37.3834746","-122.0288810","8.7891846","9685.8818359","","0","Absent",""
"277","2014-06-24T14:56:10Z","37.3833064","-122.0281082","8.3085938","9756.8046875","","0","Absent",""
"277","2014-06-24T14:56:17Z","37.3831471","-122.0273445","8.7891846","9826.7177734","","0","Absent",""
"277","2014-06-24T14:56:26Z","37.3829513","-122.0264057","8.7891846","9912.6865234","","0","Absent",""
"277","2014-06-24T14:56:32Z","37.3828054","-122.0257906","8.7891846","9969.4726562","","0","Absent",""
"277","2014-06-24T14:56:39Z","37.3826639","-122.0250942","8.7891846","10033.1015625","","0","Absent",""
"277","2014-06-24T14:56:48Z","37.3824758","-122.0241773","8.7891846","10116.9589844","","0","Absent",""
"277","2014-06-24T14:56:55Z","37.3823265","-122.0234424","8.3085938","10184.1347656","","0","Absent",""
"277","2014-06-24T14:57:02Z","37.3821749","-122.0227160","8.3085938","10250.9863281","","0","Absent",""
"277","2014-06-24T14:57:11Z","37.3819716","-122.0217393","8.3085938","10340.0859375","","0","Absent",""
"277","2014-06-24T14:57:17Z","37.3817610","-122.0211213","7.8278809","10399.5869141","","0","Absent",""
"277","2014-06-24T14:57:24Z","37.3814657","-122.0204644","7.8278809","10466.3798828","","0","Absent",""
"277","2014-06-24T14:57:34Z","37.3809522","-122.0196165","7.8278809","10560.6669922","","0","Absent",""
"277","2014-06-24T14:57:42Z","37.3805238","-122.0189750","7.8278809","10634.7207031","","0","Absent",""
"277","2014-06-24T14:57:43Z","37.3804694","-122.0189016","7.8278809","10643.6142578","","0","Absent",""
"277","2014-06-24T14:57:45Z","37.3803868","-122.0187523","7.8278809","10659.5654297","","0","Absent",""
"277","2014-06-24T14:57:47Z","37.3802822","-122.0186095","8.3085938","10676.8652344","","0","Absent",""
"277","2014-06-24T14:57:55Z","37.3798827","-122.0179800","9.7506104","10748.0839844","","0","Absent",""
"277","2014-06-24T14:58:00Z","37.3796812","-122.0175786","11.6732178","10790.0791016","","0","Absent",""
"277","2014-06-24T14:58:09Z","37.3793848","-122.0168216","12.1538086","10864.8291016","","0","Absent",""
"277","2014-06-24T14:58:15Z","37.3792010","-122.0162747","13.1151123","10917.4453125","","0","Absent",""
"277","2014-06-24T14:58:22Z","37.3789934","-122.0156091","13.5958252","10980.7031250","","0","Absent",""
"277","2014-06-24T14:58:33Z","37.3786835","-122.0146094","14.5570068","11075.6962891","","0","Absent",""
"277","2014-06-24T14:58:40Z","37.3784934","-122.0140214","16.4797363","11131.8457031","","0","Absent",""
"277","2014-06-24T14:58:50Z","37.3782411","-122.0132609","18.4023438","11204.7480469","","0","Absent",""
"277","2014-06-24T14:58:56Z","37.3780977","-122.0128145","18.8830566","11247.5576172","","0","Absent",""
"277","2014-06-24T14:59:04Z","37.3779011","-122.0121643","17.4411621","11309.0341797","","0","Absent",""
"277","2014-06-24T14:59:06Z","37.3778423","-122.0119799","16.4797363","11326.6826172","","0","Absent",""
"277","2014-06-24T14:59:12Z","37.3776356","-122.0113480","14.5570068","11387.2099609","","0","Absent",""
"277","2014-06-24T14:59:20Z","37.3773486","-122.0104612","12.1538086","11471.9550781","","0","Absent",""
"277","2014-06-24T14:59:30Z","37.3770104","-122.0093891","12.6343994","11574.0468750","","0","Absent",""
"277","2014-06-24T14:59:38Z","37.3767444","-122.0085636","12.1538086","11652.8837891","","0","Absent",""
"277","2014-06-24T14:59:46Z","37.3765292","-122.0077413","12.6343994","11729.5732422","","0","Absent",""
"277","2014-06-24T14:59:51Z","37.3764569","-122.0072105","12.1538086","11777.7529297","","0","Absent",""
"277","2014-06-24T14:59:59Z","37.3764191","-122.0063365","12.1538086","11854.8720703","","0","Absent",""
"277","2014-06-24T15:00:05Z","37.3764424","-122.0056792","12.1538086","11913.1845703","","0","Absent",""
"277","2014-06-24T15:00:11Z","37.3765331","-122.0050156","12.6343994","11972.8857422","","0","Absent",""
"277","2014-06-24T15:00:17Z","37.3766860","-122.0043771","11.6732178","12031.9248047","","0","Absent",""
"277","2014-06-24T15:00:24Z","37.3769181","-122.0036387","11.6732178","12102.2041016","","0","Absent",""
"277","2014-06-24T15:00:31Z","37.3771181","-122.0028940","11.1925049","12171.9921875","","0","Absent",""
"277","2014-06-24T15:00:38Z","37.3773270","-122.0021580","11.1925049","12241.0546875","","0","Absent",""
"277","2014-06-24T15:00:44Z","37.3774527","-122.0015011","11.1925049","12300.9570312","","0","Absent",""
"277","2014-06-24T15:00:53Z","37.3775036","-122.0004899","11.1925049","12390.7558594","","0","Absent",""
"277","2014-06-24T15:01:05Z","37.3775148","-121.9991255","10.7117920","12511.5947266","","0","Absent",""
"277","2014-06-24T15:01:11Z","37.3775233","-121.9984469","10.7117920","12571.7519531","","0","Absent",""
"277","2014-06-24T15:01:20Z","37.3775470","-121.9974052","10.2312012","12664.0195312","","0","Absent",""
"277","2014-06-24T15:01:28Z","37.3775486","-121.9965083","12.6343994","12743.4257812","","0","Absent",""
"277","2014-06-24T15:01:36Z","37.3775615","-121.9956831","12.1538086","12816.5498047","","0","Absent",""
"277","2014-06-24T15:01:42Z","37.3775465","-121.9950354","11.1925049","12873.9853516","","0","Absent",""
"277","2014-06-24T15:01:49Z","37.3775340","-121.9941961","10.2312012","12948.5166016","","0","Absent",""
"277","2014-06-24T15:01:54Z","37.3775289","-121.9936335","8.7891846","12998.1884766","","0","Absent",""
"277","2014-06-24T15:02:02Z","37.3775385","-121.9927332","8.7891846","13077.9531250","","0","Absent",""
"277","2014-06-24T15:02:08Z","37.3775417","-121.9920646","8.7891846","13137.1523438","","0","Absent",""
"277","2014-06-24T15:02:18Z","37.3775423","-121.9909472","8.3085938","13236.1337891","","0","Absent",""
"277","2014-06-24T15:02:26Z","37.3775459","-121.9900556","8.3085938","13315.8701172","","0","Absent",""
"277","2014-06-24T15:02:34Z","37.3775473","-121.9891807","7.8278809","13392.8359375","","0","Absent",""
"277","2014-06-24T15:02:41Z","37.3775484","-121.9884647","7.3471680","13456.2431641","","0","Absent",""
"277","2014-06-24T15:02:46Z","37.3775494","-121.9880705","6.8664551","13490.8173828","","0","Absent",""
"277","2014-06-24T15:02:47Z","","","6.8664551","13490.8173828","","0","Present",""
"277","2014-06-24T15:02:49Z","","","6.8664551","13490.8173828","","","Present",""
"277","2014-06-24T15:02:50Z","","","","","","","",""
"278","2014-06-24T15:02:53Z","","","","","","","",""
"278","2014-06-24T15:02:54Z","37.3775474","-121.9880375","6.3858643","13490.8173828","","0","Absent",""
"278","2014-06-24T15:02:55Z","37.3775464","-121.9880152","6.3858643","13493.9326172","","0","Absent",""
"278","2014-06-24T15:02:58Z","37.3775461","-121.9878576","6.8664551","13508.0322266","","0","Absent",""
"278","2014-06-24T15:03:04Z","37.3775566","-121.9874621","7.3471680","13543.1533203","","0","Absent",""
"278","2014-06-24T15:03:11Z","37.3775480","-121.9869122","7.8278809","13591.9423828","","0","Absent",""
"278","2014-06-24T15:03:19Z","37.3775616","-121.9861937","6.8664551","13655.6347656","","0","Absent",""
"278","2014-06-24T15:03:27Z","37.3775741","-121.9853775","6.8664551","13727.9912109","","0","Absent",""
"278","2014-06-24T15:03:39Z","37.3775853","-121.9840439","6.3858643","13846.5654297","","0","Absent",""
"278","2014-06-24T15:03:49Z","37.3775946","-121.9829355","6.8664551","13944.2880859","","0","Absent",""
"278","2014-06-24T15:03:56Z","37.3776060","-121.9821788","6.8664551","14011.3261719","","0","Absent",""
"278","2014-06-24T15:04:04Z","37.3775642","-121.9813349","6.8664551","14086.3125000","","0","Absent",""
"278","2014-06-24T15:04:11Z","37.3774185","-121.9806205","6.8664551","14151.7382812","","0","Absent",""
